id,title
2707,"phép licogi 15 phép đấy phép nộp hàa thẩm phê ký chức","gp167.txt"
2708,"tịch tịch licogi 15 lưư kttc","gp167.txt"
2709,"phép khoáng ký ký 2014","gp167.txt"
2710,"4 01 tọa 2000 góc 105 30 2139645 576 574280 928 2 2139693 076 574330928 3 2139693 076 574445 928 35 099 m2 4 2139473 076 574445 928 5 2139473 076 574280 928 3 2139693 076 574445 928 6 2139693 076 574495928 11 013 m2 7 2139473 076 574495 928 4 2139473 076 574445 928 5 03 nkc qđy khoáng 08 2 2014 nộp 760 026 500 nộp 2014 146 668 875 nộp 2 12 2015 2028 t2 12 gn","gp167.txt"
2711,"146 668 875 6 04 00 năy 2014 suất m3 1x2 2014 30 000 2x4 4x6 base 2 7","gp167.txt"
2712,"banan 168 05 5 2014 toạ góc 2 3 4 5 phép phép khoáng 3743","gp168.txt"
2713,"12 11 2012 tịch phê 41 15 12 2013 chức 26 11 2003 thầm 39 2009 23 4 2009 834 sct atcn 28 4 2014 3","gp168.txt"
2714,"23 2009 11 8 2009 phép 30 6 2014 tiết trách nhiệm 39 2009 23 4 2009 39 2009 26 2012 21 9 2012 23 4 2009 sửa 02 2008 23 2009 11 8 2009 trật phép ký quản 04 4 2014 trách nhiệm","gp168.txt"
2715,"834 sct atcn 28 4 2014","gp168.txt"
2716,"phép trách nhiệm","gp168.txt"
2717,"chứng ký 2800475045 20 10 2010 1a sơn bim sơn thoại 0373 779 312 baaan","gp168.txt"
2718,"169 02 10 2013 lặc toạ góc phép 2 3 4 phép khoáng","gp169#318202132353208637659770332084621.txt"
2719,"4327 06 12 2010 tịch","gp169#318202132353208637659770332084621.txt"
2720,"phê 08 chức 26 11 28 8 2013 2003","gp169#318202132353208637659770332084621.txt"
2721,"39 2009 23 4 2009 3 23 2009 11 8 2009 phép 31 12 2013 tiết","gp169#318202132353208637659770332084621.txt"
2722,"39 2009 23 4 2009 39 2009 23 4 26 2012 21 9","gp169#318202132353208637659770332084621.txt"
2723,"2009 02 2008 2012 sửa 23 2009 11 8 2009 trật ký quản phép","gp169#318202132353208637659770332084621.txt"
2724,"20 9 2013 phép","gp169#318202132353208637659770332084621.txt"
2725,"1931 sct atcn 26 9 2013","gp169#318202132353208637659770332084621.txt"
2726,"phép chứng ký 2602000471 11 10 2007 lặc thoại 0373 871 201","gp169#318202132353208637659770332084621.txt"
2727,"169 05 5 2014 toạ góc 4 5 phếp 6 phép khoáng 3410 09 11 2007 tịch phê chức 26 11 02 03 01 2014 2003 thẩm 803 39 2009 23 4 2009 sct atcn 24 4 2014 3","gp169.txt"
2728,"23 2009 11 8 2009 phép 30 6 2014 tiết phài 39 2009 23 4 2009 vế 39 2009 23 4 26 2012 21 9","gp169.txt"
2729,"2009 2012 sửa 02 2008 23 2009 11 8 2009 trật phép ký quản 15 4 2014","gp169.txt"
2730,"sct atcn 24 4 2014","gp169.txt"
2731,"phép chứng ký 2801048952 04 9 2012 sơn thoại 0373 213 669","gp169.txt"
2732,"ký ký 10 01 2017 16117 17 2","gp16_signed.txt"
2733,"uỹban nhândân toạ góc 5 phép khoáng 16 10 01 2017 thuê khoáng 30 21 01 2015","gp16_signed.txt"
2734,"phép phê 68 20 12 2016 tịch thẩm 1178 sct 29 12 2016","gp16_signed.txt"
2735,"chức 2015 chúa vlncn 39 2009 23 4 2009 thiểu 300m thiểu 150m 23 2009 11 8 2009 khoáng tiết điểu thẩm phê 39 2009 23 4 2009 phép","gp16_signed.txt"
2736,"phép 31 12 2021","gp16_signed.txt"
2737,"26 2012 21 9","gp16_signed.txt"
2738,"2012 sửa 39 2009 23 2009 23 4 2009 phép 02 2008 22 12 2016 trật tựan ký quản","gp16_signed.txt"
2739,"3424 sct atcn 29 12 2016 quạn chức 2 3 phép","gp16_signed.txt"
2740,"phép chứng ký 2801085753 tịch","gp16_signed.txt"
2741,"tịch 15 11 2016 xdtm 7","gp16_signed.txt"
2742,"170 03 10 2013 toạ góc phép 2 3 4 12 13 14 15 khoáng 4004 08 11 2010 tịch chức 26 11 phê 2003 04qđ 01 01 2013 39 2009 23 4 2009","gp170#31820213235323637659770330239361.txt"
2743,"23 2009 11 8 2009 tiết phép 31 12 2013","gp170#31820213235323637659770330239361.txt"
2744,"39 2009 23 4 2009 đủng 26 2012 21 9 39 2009 23 4 2009 2012 sửa 23 2009 11 8 2009 02 2008 trật phép","gp170#31820213235323637659770330239361.txt"
2745,"ký quản 24 9 2013","gp170#31820213235323637659770330239361.txt"
2746,"phép 1934 sct atcn 26 9 2013","gp170#31820213235323637659770330239361.txt"
2747,"chứng ký 2602000150 16 9 2008 185 6 thoại 0373 836 678","gp170#31820213235323637659770330239361.txt"
2748,"vối 10 sơn 170 05 5 2013 2 3 4 5 6 7 8 9 10 11 12 13 phép khoáng phép 1454 27 5 2008 tịch phê chức 26 11 2003 02 01 01 2014 39 2009 23 4 thẩm 2009 832 sct atcn 28 4 2014","gp170.txt"
2749,"23 2009 11 11 8 3","gp170.txt"
2750,"2009 tiết điểu phép 30 6 2014 39 2009 23 4 2009 26 2012 21 39 2009 9 2012 sửa 23 4 2009 23 2009 02 2008 phép trật 23 4 2014 ký quản","gp170.txt"
2751,"832 sct atcn 28 4 2014 phép","gp170.txt"
2752,"phép tịch tịch chứng ký 2800652199 06 12 2011","gp170.txt"
2753,"87 5 sơn bìm sơn thoại 0373 778 024","gp170.txt"
2754,"ký ký 27 04 2017 16 57 17 27 4 2017 gtấy phép 170 gpqh","gp170_signed.txt"
2755,"giới 1a đểu 2 mương","gp170_signed.txt"
2756,"giới thiệu 05 01 01 01 sân","gp170_signed.txt"
2757,"cấu 11 718 m2","gp170_signed.txt"
2758,"mật 40 50 05 giới 1a 2 91 via 12 7 giải 6 0m 5m giải 18 0m 11 5m giải","gp170_signed.txt"
2759,"6 7 0m via 12 0m","gp170_signed.txt"
2760,"s6 vía 5 0m 7 5m giải 3 0m 10 5m giải 4 0m","gp170_signed.txt"
2761,"10 5m giải 3 0m 7 5 vĩa 5","gp170_signed.txt"
2762,"giới phúa 2 giới","gp170_signed.txt"
2763,"thiểu 20 0m tuận tuân qcxdvn 01 2008 bxd 04 2008 bxd 03 4 2008 yêu cháy cháy","gp170_signed.txt"
2764,"yêu cảnh cức chức cảnh 2","gp170_signed.txt"
2765,"yêu cảnh giải dây chức","gp170_signed.txt"
2766,"cảc thuật đáp triển","gp170_signed.txt"
2767,"thuật tạc phùng cháy cháy tuân yêu","gp170_signed.txt"
2768,"thuật đấu thuật quản","gp170_signed.txt"
2769,"hạa phép phép 12 phép","gp170_signed.txt"
2770,"tịch tịch tịch","gp170_signed.txt"
2771,"cpqh tmth khanh 3","gp170_signed.txt"
2772,"171 05 5 2014 giảy phép khoáng chức 26 11 2003 60 2010 qh12 17 11 2010","gp171.txt"
2773,"15 2012 09 3 2012 tiết khoáng 60 2010 qh12 26 11 2003 181 2004 29 10 2004","gp171.txt"
2774,"17 2006 27 01 2006 sửa","gp171.txt"
2775,"69 2009 13 8 2009 bồi 02 09 01 2012 quản thâm khẩu khoáng 16 2012 btnmt 29 11 2012","gp171.txt"
2776,"thăm khoáng cáo khoáng","gp171.txt"
2777,"phép khoáng phê khoáng","gp171.txt"
2778,"khoáng 2487 07 8 2012 phê cáo thăm khoáng 23 vĩnh vĩnh 4132 25 11 2013 phê 23 vĩnh vĩnh chứng 26121000035 26 3 2014 23 vĩnh vĩnh phép khoáng thuê vĩnh vĩnh tờ 274 stnmt 16 4 2014 phép 23 vĩnh vĩnh 70 000 m2 giới góc m1 toạ đích khoáng","gp171.txt"
2779,"khoáng 196 260 m3","gp171.txt"
2780,"196 260 m3 khoáng suất 13 200 m3 cos 15 ký phép 13 lệ phép 15 000 000","gp171.txt"
2781,"thuê 70 000 m2 vĩnh vĩnh đích khoáng giới 683 tlbđ lệ 2 000 ký 14 3 2014 vĩnh quản thức thuê thuê thẩm thuê 250 000 thuê 15 ký phép","gp171.txt"
2782,"ký thuê nộp lệ","gp171.txt"
2783,"phép khoáng lệ 2 2","gp171.txt"
2784,"cáo tọa giới phép 5","gp171.txt"
2785,"cáo khoáng thẩm 7","gp171.txt"
2786,"khoáng trật đấu biện phục kịp cáo","gp171.txt"
2787,"phục cáo khoáng khoáng","gp171.txt"
2788,"phép ký thuê nộp tranh thẩm phê 3 ký","gp171.txt"
2789,"tịch tịch tịch vĩnh vĩnh kttc","gp171.txt"
2790,"phép khoáng ký ký 2014","gp171.txt"
2791,"4 hộa 01 kị 23 vĩnh nnh phác khoáng 174 05 214 tọa 2000 góc tuyến 105 30 m1 2216655 561407 m2 2216203 561418 m3 2216021 561357 m4 2210019 561284 m5 2216655 561306 5 03 05 2014 suất m3 2014 13 200 2029 6","gp171.txt"
2792,"05 3 2014 phép 172 gpqh","gp172.txt"
2793,"giới bơm sơn","gp172.txt"
2794,"mật 65 03 07 01 sạu 4 5","gp172.txt"
2795,"giới sơn csedp 34 0m via 5 0m 7 5m x2 giải 5 34 0m via 9 5m x2 15m 10 0m 5 0m via 2 5mx2 13 5m 7 5m via 3 0mx giới 3 0m giới giới","gp172.txt"
2796,"giới tuân thuật","gp172.txt"
2797,"qcxdvn 01 2008 bxd","gp172.txt"
2798,"04 2008 bxd 03 4 2008 thức thẩm thỏa","gp172.txt"
2799,"yêu cảnh giải dây","gp172.txt"
2800,"chức cháy cháy","gp172.txt"
2801,"yêu thuật đáp cấu triển cháy cháy tuân yêu","gp172.txt"
2802,"phép phép 12 phép","gp172.txt"
2803,"tịch tịch tịch cáo cvp h9 2014 gpqh 2","gp172.txt"
2804,"173 05 5 2014 phép khoáng chức 26 11 2003 khoáng 60 2010 qh12 17 11 2010 15 2012 09 3 2012 tiết khoáng 60 2010 qh12 203 2013","gp173.txt"
2805,"28 11 2013 vế","gp173.txt"
2806,"khoáng 26 11 2003 181 2004 29 10 2004","gp173.txt"
2807,"17 2006 27 01 2006 sửa 69 2009 13 8 2009","gp173.txt"
2808,"hỗi bồi 16 2012 btnmt 29 11 2012 khoáng mổ cáo khoáng","gp173.txt"
2809,"phép khoáng phê khoáng nộp phép khoáng thuê 13 tờ 309 stnmt 23 4 2014","gp173.txt"
2810,"phép thuê 13 45 000 m2 giới góc 7 tong đích khoáng khoáng 280 000 m3 suất 140 000 m3 cos 45m khoáng bồi thuê 02 ký phép lệ phép 20 000 000 thẩm thuê 250 000 giới 962 tlbđ lệ 2 000 ký 21 4 2014","gp173.txt"
2811,"ký thuê nộp lệ phép khoáng lệ 2","gp173.txt"
2812,"nộp khoáng 1255 26 4 2014 phê khoáng nộp ký phục 3","gp173.txt"
2813,"nộp phê thẩm","gp173.txt"
2814,"cáo tọa giới phép 5","gp173.txt"
2815,"cáo phục bồi quản 6","gp173.txt"
2816,"cáo khoáng thẩm 7","gp173.txt"
2817,"soát khoáng trật 2 đấu biện phục kịp cáo","gp173.txt"
2818,"phục bồi cáo ký khoáng khoáng","gp173.txt"
2819,"phép phép phép nộp thẩm phê ký chức","gp173.txt"
2820,"khoáng tịch tịch tịch qlkkt sơn kttc","gp173.txt"
2821,"phép khoáng ký ký 2014","gp173.txt"
2822,"3 01 00 5 814 tọa 2000 góc tuyến 105 3 2141 214 570 447 2 2141 025 570 692 3 2140 746 570 614 4 2140 730 570 547 5 2140 789 94 570 532 98 6 2141 008 570 595 7 2141 141 570 414 71 45 000 m2 4","gp173.txt"
2823,"ký 30 05 2018 16 06 54 30 5 2018 phép 175 gpqh","gp175_signed.txt"
2824,"chong 2035 2050 phê","gp175_signed.txt"
2825,"2499 07 8 2014","gp175_signed.txt"
2826,"giới phóa quản tuyết phúa","gp175_signed.txt"
2827,"9 729 m2 phép xưỡng 980 n2 bày 400 m2 500 m2 300 m2 150 m2 150 m2 kếi 1932 m2 khoáng 90 m2 35 m2","gp175_signed.txt"
2828,"cấu 9 729 m2 mật 55 60 6 01 02 2 6","gp175_signed.txt"
2829,"27 0m via 6 0mx2 15 0m","gp175_signed.txt"
2830,"lùi thiểu thiểu 3 0m tuân qcxdvn 01 2008 bxd","gp175_signed.txt"
2831,"04 2008 bxd 03 4 2008","gp175_signed.txt"
2832,"lúi thức tống thẩm thỏa phê","gp175_signed.txt"
2833,"yêu chức cảnh thức","gp175_signed.txt"
2834,"giải cháy hoạn chảy cháy","gp175_signed.txt"
2835,"yêu thuật mương đấu biện tuân yêu thuật đấu thuật quản","gp175_signed.txt"
2836,"phép phép 12 phép","gp175_signed.txt"
2837,"tịch tịch tịch quản sơn","gp175_signed.txt"
2838,"h14 2018 cpqh xuong 3","gp175_signed.txt"
2839,"ký ký 04 05 2017 17 07 06 toạ góc nhândân 6 phép khoáng thuê phép khoáng 193","gp176_signed#318202124555478637659747554785874.txt"
2840,"176 04 5 2017 phép 2 phê 07 khxd 19 4 2017 thẩm 437 sct atcn 25 4 2017","gp176_signed#318202124555478637659747554785874.txt"
2841,"yêu tịch quản vlncn chức 2015 thiểu 300m thiểu 150m 39 2009 23 4 2009 khoáng thẩm phê 23 2009 11 8 2009 phép","gp176_signed#318202124555478637659747554785874.txt"
2842,"phép 20 5 2019","gp176_signed#318202124555478637659747554785874.txt"
2843,"39 2009 23 4 2009 2 26 2012 21 9 39 2009 23 4 2012 sủa 2009 02 2008 23 2009 11 8 2009","gp176_signed#318202124555478637659747554785874.txt"
2844,"trật ký quản 20 4 2017 2 chức 2 3 phép","gp176_signed#318202124555478637659747554785874.txt"
2845,"864 sct atcn 26 4 2017 tịch","gp176_signed#318202124555478637659747554785874.txt"
2846,"phép 2 đáy tịch chứng ký 2801158698 18 10 2012","gp176_signed#318202124555478637659747554785874.txt"
2847,"ký ký 05 05 2016 16 35 05 176 05 5 2016 phép tịch chức 19 6 2015 17 2012 qh13 21 6 2012 201 2013 27 11 2013 tiết 27 2014 btnmt 30 5 2014 địng ký duới","gp176_signed#31820212586535637659754865355292.txt"
2848,"điểu phép 15 2008 btnmt 31 12 2008 3074 2013 30 8 2013 quản","gp176_signed#31820212586535637659754865355292.txt"
2849,"3635 16 10 2013 phê phép vemu 10 3 2016 tờ 443 stnmt 28 4 2016","gp176_signed#31820212586535637659754865355292.txt"
2850,"phép giảy venus","gp176_signed#31820212586535637659754865355292.txt"
2851,"đích phục giầy đếp khẩu giềy venus","gp176_signed#31820212586535637659754865355292.txt"
2852,"giầy venus chứng","gp176_signed#31820212586535637659754865355292.txt"
2853,"trús trầu tađg","gp176_signed#31820212586535637659754865355292.txt"
2854,"giếng 01 giếng","gp176_signed#31820212586535637659754865355292.txt"
2855,"phép 05 tịch ký phép","gp176_signed#31820212586535637659754865355292.txt"
2856,"tọa tọa vn2000 tuyến 105 3 9 m3 phép 2215630 0588474 180 24 20 50 2 13 5 2","gp176_signed#31820212586535637659754865355292.txt"
2857,"tuân điểu phép điểu phép","gp176_signed#31820212586535637659754865355292.txt"
2858,"trắc giếng 24 lắp giểng","gp176_signed#31820212586535637659754865355292.txt"
2859,"giếng trắc 09 2015 btnmt","gp176_signed#31820212586535637659754865355292.txt"
2860,"thuật dựới suất trắc 06","gp176_signed#31820212586535637659754865355292.txt"
2861,"dõi trắc dười","gp176_signed#31820212586535637659754865355292.txt"
2862,"giếng ngặt nguền nhiễm","gp176_signed#31820212586535637659754865355292.txt"
2863,"giới 7 30m giếng","gp176_signed#31820212586535637659754865355292.txt"
2864,"02 2009 thuật","gp176_signed#31820212586535637659754865355292.txt"
2865,"hằng 15 12 cáo kất trắc nêu","gp176_signed#31820212586535637659754865355292.txt"
2866,"vươi giới xâu cáo kịp biện","gp176_signed#31820212586535637659754865355292.txt"
2867,"90 phép nấu giầy veuas","gp176_signed#31820212586535637659754865355292.txt"
2868,"tịch venus tịch quản cáo 10","gp176_signed#31820212586535637659754865355292.txt"
2869,"ký 30 05 2018 16 06 54 30 5 2018 phếp 176 gpqh","gp176_signed.txt"
2870,"2035 2050 phê 2499 07 8 2014 ký","gp176_signed.txt"
2871,"2 chức giới phia quản khẩu mắm","gp176_signed.txt"
2872,"9 646 m2 phép đần đắc 980 m2 trưng bày 400 m2 500 m2 300 m2 150 m2 150 m2 sân 932 m2 120 m2 35 m2 ngằm dưởng","gp176_signed.txt"
2873,"cấu 9 646 m2 mật 55 60 6 01 02 2 6","gp176_signed.txt"
2874,"giới giới 27 0m vỉa 6 0mx2 15 0m","gp176_signed.txt"
2875,"lùi thiểu thiểu 3 0m tuân qcxdvn 01 2008 bxd","gp176_signed.txt"
2876,"04 2008 bxd 03 4 2008 l0i thức thẩm thỏa phê","gp176_signed.txt"
2877,"yêu chức cảnh thức hỏa","gp176_signed.txt"
2878,"giải cháy hoạn cháy cháy","gp176_signed.txt"
2879,"2 9 yêu thuật","gp176_signed.txt"
2880,"sân mương đấu tuân yêu","gp176_signed.txt"
2881,"thuật nất đấu thuật quản ngánh","gp176_signed.txt"
2882,"phép phép 12","gp176_signed.txt"
2883,"tịch tịch tịch quản sơn","gp176_signed.txt"
2884,"gpqh xuong phuc tuyet 3","gp176_signed.txt"
2885,"ký ký 04 05 2017 17 07 06 toạ góc 4 phép khoáng thuê phép khoáng 326 177 04 5 2017 29 8 2016","gp177_signed#318202124556180637659747561807575.txt"
2886,"phép phê 17 20 4 2017 thẩm 466 sct atcn 27 4 2017","gp177_signed#318202124556180637659747561807575.txt"
2887,"yêu tịch quản vlncn chức 2015 39 2009 23 4 2009 thiểu 300m thiểu 150m khoáng 23 2009 11 8 2009 thẩm phê tiết phép","gp177_signed#318202124556180637659747561807575.txt"
2888,"39 2009 23 4 2009 26 2012 21 9 3","gp177_signed#318202124556180637659747561807575.txt"
2889,"phép 18 4 2022","gp177_signed#318202124556180637659747561807575.txt"
2890,"2012 sửa 23 2009 11 8 2009 39 2009 23 4 phép 2009 20 4 2017 19 28 4 2017","gp177_signed#318202124556180637659747561807575.txt"
2891,"02 2008 trật 891 ký quản sct atcn 27 4 2017","gp177_signed#318202124556180637659747561807575.txt"
2892,"chức 2 3 phép","gp177_signed#318202124556180637659747561807575.txt"
2893,"phép chứng ký 2800715307","gp177_signed#318202124556180637659747561807575.txt"
2894,"tịch 16 6 2016 tịch","gp177_signed#318202124556180637659747561807575.txt"
2895,"ký ký 05 05 2016 16 35 06 177 05 5 2016 phép khoáng thưê chức 19 6 2015 khoáng 60 2010 qh12 17 11 2010 15 2012 09 2 2012 tiết","gp177_signed#31820212586665637659754866650626.txt"
2896,"khoáng 60 2010 qh12 45 2013 qh13 29 11 2013 43 2014 15 5 2014 tiết 09 30 3 2015 khoáng 16 2012 btnmt 29 11 2012 thăm khoáng cức khoáng cáo khoáng","gp177_signed#31820212586665637659754866650626.txt"
2897,"phép khoáng phê khoáng khoáng 3880 22 11 2012 1606 08 5 2013 phê cáo thăm khoáng loáng 3071 20 8 2015 phê cáo phục loáng nộp khoáng thuê","gp177_signed#31820212586665637659754866650626.txt"
2898,"tờ 401 stnmt 15 3 2016 phép","gp177_signed#31820212586665637659754866650626.txt"
2899,"25 415 m2 29 200 m2 giới góc 2 3 4 5","gp177_signed#31820212586665637659754866650626.txt"
2900,"3 215 m2 giới góc 5 6 7 tọa đích khoáng tận 1át khoáng 428 882 tr3 409 703 m3 tận 19 179 m2 296 253 m3","gp177_signed#31820212586665637659754866650626.txt"
2901,"283 005 tận 13 248 m2 khoáng suất 10 000 m3 cos 23 30 ký phép","gp177_signed#31820212586665637659754866650626.txt"
2902,"04 lệ phép 40 000 000 mượi","gp177_signed#31820212586665637659754866650626.txt"
2903,"thuê 25 415 m2 đích khoáng giới 125 3đ ký 03 3 2016 đấn khoáng quản","gp177_signed#31820212586665637659754866650626.txt"
2904,"bồi thức thuê thuê 2 thẩm thuê 250 000 thuê 30 ký phép","gp177_signed#31820212586665637659754866650626.txt"
2905,"nộp khoáng ký phục lệ phớp khoáng lệ 2","gp177_signed#31820212586665637659754866650626.txt"
2906,"nộp phê thẩm","gp177_signed#31820212586665637659754866650626.txt"
2907,"giới phép cáo 5","gp177_signed#31820212586665637659754866650626.txt"
2908,"cáo phục phê","gp177_signed#31820212586665637659754866650626.txt"
2909,"cáo khoáng thẩm 7","gp177_signed#31820212586665637659754866650626.txt"
2910,"khoáng trật đấu biện phục kịp cáo","gp177_signed#31820212586665637659754866650626.txt"
2911,"phục cáo khoáng khoáng","gp177_signed#31820212586665637659754866650626.txt"
2912,"khoáng phép phép phép nộp cáo thẩm phê ký","gp177_signed#31820212586665637659754866650626.txt"
2913,"tịch tịch tịch 05b","gp177_signed#31820212586665637659754866650626.txt"
2914,"phép khoáng ký ký 2016","gp177_signed#31820212586665637659754866650626.txt"
2915,"4 01 tọa 2000 góc tuyến 105 30 2220 656 00 552 510 00 2 2220 656 00 552 448 20 3 2220 731 00 552 470 00 2220 835 00 552 500 81 22 200 m2 2220 766 78 552 639 55 4 2220 678 00 552 592 00 5 2220 639 00 552 571 00 2220 656 00 552 510 00 5 2220 639 00 552 571 00 6 2220 596 09 552 551 93 3 215 m2 7 2220 604 81 552 487 57 5","gp177_signed#31820212586665637659754866650626.txt"
2916,"ký ký 12 01 2016 15 41 53 17 12 01 2016 phép thăm dồ tịch chức 19 6 2015 17 2012 qh13 21 6 2012 201 2013 27 11 2013 tiết 27 2014 btnmt 30 5 2014 ký duới phép 36 2104 btnmt 24 9 2015 chức cáo phép","gp17_signed#31820213116775637659756767752681.txt"
2917,"3074 2013 30 8 2013 quản","gp17_signed#31820213116775637659756767752681.txt"
2918,"3638 16 2013 tịch phê hóa3 phép thăm 12 11 2018 tờ 26 stnmt 08 01 2016","gp17_signed#31820213116775637659756767752681.txt"
2919,"đích thăm thăm","gp17_signed#31820213116775637659756767752681.txt"
2920,"thăm 01 giếng thăm dờ thăm 195 m3 giếng 08 m3","gp17_signed#31820213116775637659756767752681.txt"
2921,"toạ góc giới thăm tọa 2000 tuyết 105 30 tọa vn2000 3 22 08 301 05 67 536 2 22 08 726 05 68 006 3 22 08 499 05 68 120 4 22 08 275 05 68 015 thăm 131 034 m2 thăm dó 4","gp17_signed#31820213116775637659756767752681.txt"
2922,"thăm giếng thăm 65m thăm 2 halocen 23m 30m pleistocen 47m 65m","gp17_signed#31820213116775637659756767752681.txt"
2923,"4 14 201 2013 27 11 2013 tiết tuân giếng thâm đát phê thuyệt tuân thuật","gp17_signed#31820213116775637659756767752681.txt"
2924,"thăm chức thẩm phép","gp17_signed#31820213116775637659756767752681.txt"
2925,"thăm tún xâm","gp17_signed#31820213116775637659756767752681.txt"
2926,"6 nhiễm biện thăm đinh dướt qiết 13 2008 btnmt 31 12 2908","gp17_signed#31820213116775637659756767752681.txt"
2927,"8 tấp qý 14 2007 btnmt 04 9 2007","gp17_signed#31820213116775637659756767752681.txt"
2928,"thăm thăm thiệt bồi trách nhiệm thăm","gp17_signed#31820213116775637659756767752681.txt"
2929,"thăm họo 6 nhiễm ngừng thâm cáo kịp chức","gp17_signed#31820213116775637659756767752681.txt"
2930,"nộp cáo thâm thâm thăm","gp17_signed#31820213116775637659756767752681.txt"
2931,"chậm 90 phép bếi phép poái phép","gp17_signed#31820213116775637659756767752681.txt"
2932,"tịch vsmtnt tịch quản cáo 10","gp17_signed#31820213116775637659756767752681.txt"
2933,"3 vục thẩm thăm trười đãi chuờng","gp17_signed#31820213116775637659756767752681.txt"
2934,"thônh hộa gất phép 61 12 01 2016 thập mạo 2 2 3 giếng 3 10 4 170 mmn 65 5 lắp cấu giếng thăm 5 d150 45 5 2 150 15 5 3 d150 5 5 4 chèn m3 15 5 5 chèn","gp17_signed#31820213116775637659756767752681.txt"
2935,"m3 35 5 6 trảm giếng m3 25 nghiệm 7 giếng 8 2 thăm 9 cáo thăm 5 4","gp17_signed#31820213116775637659756767752681.txt"
2936,"ký ký 10 01 2017 16 17 16 phép khoáng thuê nhândân phép khoáng 264 28 71 2014 177gp 10 01 2017 phê 12 phép 15 12 2016 thẩm 1180 sct atcn 29 12 2016","gp17_signed.txt"
2937,"yêu chúa vlncn tịch thiểu 300m thiểu 150m chức 2015 khoáng 39 2009 23 4 2009 thẩm phê 23 2009 11 8 2009 phép","gp17_signed.txt"
2938,"phép 31 12 2017","gp17_signed.txt"
2939,"39 2009 23 4 2009 39 2009 26 2012 21 9 23 4 2009 2012 sửa 02 2008 23 2009 trật phép ký quản 15 12 2016","gp17_signed.txt"
2940,"chức 2 3426 sct atcn 29 12 2016 3 phép","gp17_signed.txt"
2941,"tịch chứng ký 2801174837","gp17_signed.txt"
2942,"phép tịch 05 7 2013","gp17_signed.txt"
2943,"18 07 3 2013 phép tịch chức 26 11 2003 17 2012 qh13 21 06 2012 149 2004 27 7 2004","gp18.txt"
2944,"phép thăm 02 2005 btnmt 24 8 2005 149 2004 20 7 2004 phép thăm 14 2007 btnmt 04 9 2007 giếng 35 2008 btnmt 31 12 2008 2196 2005 15 8 2005 quản phép bia 16 01 2013 tờ 122 stnmt 04 3 2013","gp18.txt"
2945,"26 02 2013 bìa thuê","gp18.txt"
2946,"catbaat cambai eph","gp18.txt"
2947,"giếng 01 giếng","gp18.txt"
2948,"toạ giếng tọa giếng m3 tõ sốn phép 0585430 2204153 80 8 12 48 3 25 9 98 2","gp18.txt"
2949,"phép phép phép 2","gp18.txt"
2950,"giới suất phép đích tiết đích 4","gp18.txt"
2951,"30 03 2013 cáo trắc giếng giếng 01 15 hằng 02 4 10 dõi cáo 02 5 11 hằng 5","gp18.txt"
2952,"giới phép 110m cáo kịp biện","gp18.txt"
2953,"trách nhiệm 43 21 6 2012","gp18.txt"
2954,"tịch bia tịch quản cáo","gp18.txt"
2955,"ký ký 10 ỗ1 2017 16 17 16 10 01 2017 phép 48 gpqh","gp18_signed.txt"
2956,"giới tiết lệ 800 phê 4452","gp18_signed.txt"
2957,"15 7 2011 ký 02","gp18_signed.txt"
2958,"3 250 m2 05 02 01 gaa 01","gp18_signed.txt"
2959,"cấu mật 30 40","gp18_signed.txt"
2960,"giới 42 0m 1ng 10 5m x2 3 0m vĩa 9 0m x2 lùi thiểu 12 0m tuân qcxdvn 01 2008 bxd","gp18_signed.txt"
2961,"04 2008 bxd 03 4 2008","gp18_signed.txt"
2962,"yêu chức cảnh thức giải cháy","gp18_signed.txt"
2963,"yêu thuật mương tuân yêu thuật khống đấu thuật quản","gp18_signed.txt"
2964,"phép gấy phép phép hoạth 99 gpqh 18 3 2016 12 phép","gp18_signed.txt"
2965,"tịch tịch tịch h2 2017 13 2017 gpqh kiem","gp18_signed.txt"
2966,"07 3 2013 phép 19 gpqh","gp19#31820213301889637659774180893052.txt"
2967,"11 72 tạnh 2","gp19#31820213301889637659774180893052.txt"
2968,"phép trưng bầy giới thiệu","gp19#31820213301889637659774180893052.txt"
2969,"phép chức tiết phê 4001 11 12 2008 chức chức bày giới thiệu yêu chức","gp19#31820213301889637659774180893052.txt"
2970,"giới bích tạnh","gp19#31820213301889637659774180893052.txt"
2971,"giới tuyến bích 11 5 5 5m vĩa 3 0m 2 tạnh 13 5 5 5m via 4 0m 2 lùi thiểu tuyến tạnh bích","gp19#31820213301889637659774180893052.txt"
2972,"m1m5 10 tuyến 03m","gp19#31820213301889637659774180893052.txt"
2973,"yêu cảnh chức dây","gp19#31820213301889637659774180893052.txt"
2974,"yêu thuật thuật","gp19#31820213301889637659774180893052.txt"
2975,"tạc cháy cháp tuân yêu thuật thuật","gp19#31820213301889637659774180893052.txt"
2976,"cháy cháy cháy","gp19#31820213301889637659774180893052.txt"
2977,"phép phép 06 phép","gp19#31820213301889637659774180893052.txt"
2978,"tịch tịch tịch cáo","gp19#31820213301889637659774180893052.txt"
2979,"h1 gpqh gtsp 2","gp19#31820213301889637659774180893052.txt"
2980,"19 19 01 2015 phép thuê chức 26 11 2003 căp khoáng 60 2010 qh12 17 11 2010 15 2012 09 3 2012","gp19.txt"
